CategoryId,Name,Path,AvailableCount,TotalCount
256059,III (2016-),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Citroen/C3/III (2016-)/,14,14
117608,Warszewo,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Zachodniopomorskie/Szczecin/Warszewo/,0,0
254404,II (2016-),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Fiat/Tipo/II (2016-)/,81,81
147581,Akcesoria treningowe,Allegro/Sport i turystyka/Siłownia i fitness/Akcesoria treningowe/,6000,15456
5174,6x9'',Allegro/Elektronika/RTV i AGD/Sprzęt car audio/Głośniki/6x9''/,715,715
257709,Do samochodów,Allegro/Motoryzacja/Opony i felgi/Felgi/Do samochodów/,6000,491690
259300,Prezerwatywy,Allegro/Zdrowie/Zdrowie intymne/Prezerwatywy/,1833,1833
257511,"Pokrowce, plandeki","Allegro/Sport i turystyka/Turystyka/Pontony i łodzie/Pokrowce, plandeki/",252,252
76263,Listwy zasilające,Allegro/Elektronika/RTV i AGD/Elektronika/Listwy zasilające/,6000,9760
19068,Gogle,Allegro/Motoryzacja/Części i akcesoria motocyklowe/Odzież/Gogle/,6000,10142
259885,"Autoklawy, sterylizatory","Allegro/Zdrowie/Specjalistyczny sprzęt medyczny/Sterylizacja i dezynfekcja/Autoklawy, sterylizatory/",1687,1687
258256,Skrzynki na alkohol,"Allegro/Moda/Odzież, Obuwie, Dodatki/Ślub i wesele/Podziękowania/Dla Rodziców/Skrzynki na alkohol/",659,659
93688,Sklepy i kasy,Allegro/Dziecko/Zabawki/AGD/Sklepy i kasy/,5695,5695
52176,Uszkodzone,Allegro/Elektronika/Komputery/Urządzenia wskazujące/Uszkodzone/,30,30
113970,Pow. oleśnicki,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Dolnośląskie/Pow. oleśnicki/,1,1
148317,Slackline,"Allegro/Sport i turystyka/Skating, slackline/Slackline/",96,96
5119,Telewizja przemysłowa,Allegro/Elektronika/RTV i AGD/TV i Video/Telewizja przemysłowa/,6000,63022
119668,Ostrołęka,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Mazowieckie/Ostrołęka/,1,1
116622,Praga Południe,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Mazowieckie/Warszawa/Praga Południe/,0,0
114627,Paprocany,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Śląskie/Tychy/Paprocany/,0,0
118951,Pow. grodziski,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Mazowieckie/Pow. grodziski/,0,0
99433,Akcesoria,Allegro/Dziecko/Karmienie dziecka/Butelki i akcesoria/Akcesoria/,5412,5412
259107,Spodenki,Allegro/Sport i turystyka/Sporty drużynowe/Rugby/Odzież/Spodenki/,36,36
3739,Kopie,Allegro/Kolekcje i sztuka/Kolekcje/Militaria/Odznaczenia/Kopie/,329,329
91881,Azjatycka,"Allegro/Kultura i rozrywka/Książki i Komiksy/Literatura piękna, popularna i faktu/Literatura piękna - proza zagraniczna/Azjatycka/",2228,2228
119349,Osowa,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Pomorskie/Gdańsk/Osowa/,0,0
256009,Pozostałe,"Allegro/Motoryzacja/Części samochodowe/Układ napędowy/Półosie, przeguby, wały/Pozostałe/",1282,1282
12743,F (1991-2002),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Opel/Astra/F (1991-2002)/,10,10
122255,Nintendo 3DS i 2DS,Allegro/Elektronika/Konsole i automaty/Nintendo 3DS i 2DS/,1240,1240
20766,"T-shirty, bluzy, czapki","Allegro/Kultura i rozrywka/Muzyka/Gadżety muzyczne/T-shirty, bluzy, czapki/",6000,8456
110135,Masażery i platformy wibracyjne,Allegro/Sport i turystyka/Siłownia i fitness/Trening fitness/Masażery i platformy wibracyjne/,3237,3237
147855,Wkładki do śpiworów,"Allegro/Sport i turystyka/Turystyka/Śpiwory, materace i karimaty/Wkładki do śpiworów/",120,120
119187,Goduszyn,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Dolnośląskie/Jelenia Góra/Goduszyn/,0,0
122619,"Fotele, taborety","Allegro/Zdrowie/Pozostałe/Profesjonalne wyposażenie salonów/Fryzjerskich/Fotele, taborety/",6000,10361
114969,Pow. mikołowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Śląskie/Pow. mikołowski/,0,0
114753,Pow. lubartowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Lubelskie/Pow. lubartowski/,0,0
258484,Sportowe,Allegro/Kultura i rozrywka/Gry/Gry na konsole/Retro/Sony PlayStation 2 (PS2)/Sportowe/,1632,1632
19291,Gumki,Allegro/Elektronika/Telefony i Akcesoria/Akcesoria GSM/Akcesoria i części serwisowe/Części zamienne/Gumki/,381,381
253882,ASG,Allegro/Sport i turystyka/Militaria/ASG/,6000,88077
12610,Omega,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Opel/Omega/,8,8
117479,Lipnik,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Śląskie/Bielsko-Biała/Lipnik/,0,0
148934,Softboxy,Allegro/Elektronika/Fotografia/Wyposażenie studia/Oświetlenie/Softboxy/,1800,1800
122477,"Serce, układ krążenia","Allegro/Zdrowie/Leki bez recepty/Serce, układ krążenia/",245,245
113853,Pow. leszczyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale na sprzedaż/Wielkopolskie/Pow. leszczyński/,0,0
118382,Pow. oławski,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Dolnośląskie/Pow. oławski/,0,0
116230,Pow. puławski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Lubelskie/Pow. puławski/,0,0
257514,Układ krążenia,"Allegro/Zdrowie/Zdrowie, medycyna/Suplementy diety/Układ krążenia/",1969,1969
260138,Pozostałe,Allegro/Supermarket/Utrzymanie czystości/Pranie i prasowanie/Pozostałe/,1072,1072
64524,Stoły i ławy,Allegro/Firma/Biuro i Reklama/Meble biurowe/Stoły i ławy/,1093,1093
76274,HDMI i DVI,"Allegro/Elektronika/RTV i AGD/Elektronika/Wtyki, gniazda, przejściówki/Gniazda i wtyki/HDMI i DVI/",514,514
12080,Fortyfikacje,Allegro/Kolekcje i sztuka/Kolekcje/Militaria/Literatura/Książki/wydanie po 1945/Fortyfikacje/,33,33
118432,Pow. opolski,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Lubelskie/Pow. opolski/,0,0
118125,Grudzice,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Opolskie/Opole/Grudzice/,0,0
258537,Gry akcji,Allegro/Kultura i rozrywka/Gry/Gry na konsole/Retro/Nintendo Game Boy Advance/Gry akcji/,47,47
115988,Redłowo,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Pomorskie/Gdynia/Redłowo/,0,0
120438,Pow. warszawski zachodni,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Mazowieckie/Pow. warszawski zachodni/,1,1
260562,Watomierze,Allegro/Dom i Ogród/Budownictwo i Akcesoria/Elektryka i akcesoria/Watomierze/,204,204
64584,Części zamienne,Allegro/Firma/Biuro i Reklama/Sprzęt biurowy/Kserokopiarki i akcesoria/Części zamienne/,1815,1815
117346,Widzew,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Łódzkie/Łódź/Widzew/,0,0
114981,Pow. kazimierski,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Świętokrzyskie/Pow. kazimierski/,0,0
258354,Dermokosmetyki do opalania,Allegro/Zdrowie/Dermokosmetyki/Dermokosmetyki do opalania/,94,94
19122,"Błędy, usterki, odmiany","Allegro/Kolekcje i sztuka/Kolekcje/Filatelistyka/Polska/Błędy, usterki, odmiany/",2172,2172
256424,Druk płaski,Allegro/Kolekcje i sztuka/Antyki i Sztuka/Akcesoria plastyczne/Grafika/Druk płaski/,5,5
118459,Pow. brzeziński,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Łódzkie/Pow. brzeziński/,0,0
118332,Niebuszewo,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Zachodniopomorskie/Szczecin/Niebuszewo/,0,0
119265,Ochota,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Mazowieckie/Warszawa/Ochota/,0,0
121003,Żory,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Śląskie/Żory/,0,0
5605,Rock'n'roll,Allegro/Kultura i rozrywka/Muzyka/Płyty kompaktowe/Rock'n'roll/,3266,3266
121134,Wzgórza Krzesławickie,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Małopolskie/Kraków/Wzgórza Krzesławickie/,0,0
90904,Pozostałe,"Allegro/Kultura i rozrywka/Książki i Komiksy/Poradniki i albumy/Muzyka, taniec, śpiew/Pozostałe/",6000,11412
120980,Pow. słupski,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Pomorskie/Pow. słupski/,0,0
113205,Chełmińskie Przedmieście,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Kujawsko-pomorskie/Toruń/Chełmińskie Przedmieście/,0,0
253272,Odgrzybiacze do klimatyzacji,Allegro/Motoryzacja/Chemia/Mycie i pielęgnacja/Wnętrze/Odgrzybiacze do klimatyzacji/,2798,2798
260326,Kosmetyki przed goleniem,Allegro/Uroda/Pielęgnacja/Golenie i depilacja/Dla mężczyzn/Kosmetyki przed goleniem/,120,120
251125,Korki zbiorników wyrównawczych,Allegro/Motoryzacja/Części samochodowe/Układ chłodzenia silnika/Korki zbiorników wyrównawczych/,3900,3900
126195,Żwir i kamienie,Allegro/Dom i Ogród/Ogród/Podłoża /Żwir i kamienie/,3691,3691
18109,I (1984-1995),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Chrysler/Voyager/I (1984-1995)/,0,0
250192,Komunikacja i negocjacje,Allegro/Kultura i rozrywka/Książki i Komiksy/Ebooki/Biznes i finanse/Komunikacja i negocjacje/,123,123
251044,Komody,Allegro/Dom i Ogród/Meble/Pokój dziecięcy/Komody/,1658,1658
120845,Pow. zduńskowolski,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Łódzkie/Pow. zduńskowolski/,0,0
114329,Pow. stargardzki,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Zachodniopomorskie/Pow. stargardzki/,0,0
102880,Pontony,Allegro/Sport i turystyka/Turystyka/Pontony i łodzie/Pontony/,892,892
120840,Pow. sieradzki,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże i miejsca postojowe do wynajęcia/Łódzkie/Pow. sieradzki/,0,0
18405,I (1983-1989),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Suzuki/Swift/I (1983-1989)/,0,0
116237,Gorzów Wielkopolski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Lubuskie/Gorzów Wielkopolski/,0,0
6059,Inne systemy,Allegro/Kultura i rozrywka/Gry/Towarzyskie/Bitewne/Inne systemy/,3305,3305
252622,Narzędzia ręczne,Allegro/Motoryzacja/Narzędzia i sprzęt warsztatowy/Narzędzia ręczne/,6000,161989
46814,Kable i przewody,Allegro/Elektronika/Telefony i Akcesoria/Urządzenia stacjonarne/Akcesoria/Kable i przewody/,688,688
12477,Nexia,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Daewoo/Nexia/,1,1
115572,Pow. grójecki,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Mazowieckie/Pow. grójecki/,0,0
259924,Wkrętarki akumulatorowe,Allegro/Motoryzacja/Narzędzia i sprzęt warsztatowy/Narzędzia elektryczne/Wkrętarki akumulatorowe/,609,609
255528,Galaxy J3,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Samsung/Galaxy J3/,510,510
92898,"Humor, satyra","Allegro/Kultura i rozrywka/Książki i Komiksy/Komiksy/Polskie/Humor, satyra/",1007,1007
256155,"Zegarki sportowe, smartbandy","Allegro/Sport i turystyka/Elektronika sportowa/Zegarki sportowe, smartbandy/Zegarki sportowe, smartbandy/",6000,45889
114800,Pow. wieluński,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Łódzkie/Pow. wieluński/,1,1
255617,Chipy,Allegro/Motoryzacja/Części samochodowe/Tuning mechaniczny/Silnik i osprzęt/Chipy/,6000,47988
16665,Liga polska,Allegro/Sport i turystyka/Kolekcje/Bilety kolekcjonerskie/Piłka nożna/Liga polska/,3601,3601
119123,Pow. olsztyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Warmińsko-mazurskie/Pow. olsztyński/,0,0
114531,Wejherowo,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Pomorskie/Pow. wejherowski/Wejherowo/,0,0
120510,Pow. lęborski,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Pomorskie/Pow. lęborski/,0,0
252212,Oświetlenie,Allegro/Motoryzacja/Części do maszyn/Części do maszyn rolniczych/Do traktorów/Oświetlenie/,6000,7754
253903,Pozostałe,Allegro/Sport i turystyka/Militaria/ASG/Pozostałe/,6000,6569
118673,Pow. ełcki,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Warmińsko-mazurskie/Pow. ełcki/,0,0
116741,Hałcnów,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Śląskie/Bielsko-Biała/Hałcnów/,0,0
120684,Wesoła,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Mazowieckie/Warszawa/Wesoła/,0,0
257009,Listwy przysufitowe,Allegro/Dom i Ogród/Budownictwo i Akcesoria/Ściany i elewacje/Listwy przysufitowe/,950,950
112736,Szafy,Allegro/Dom i Ogród/Meble/Salon/Szafy/,6000,13294
112773,Kujawsko-pomorskie,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Kujawsko-pomorskie/,0,0
12575,MX-3,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Mazda/MX-3/,0,0
45719,Logiczne,Allegro/Kultura i rozrywka/Gry/Komputerowe PC/Logiczne/,1700,1700
13571,Pozostałe,Allegro/Sport i turystyka/Sporty wodne/Windsurfing/Pozostałe/,605,605
97555,Kowbojki,"Allegro/Moda/Odzież, Obuwie, Dodatki/Obuwie/Męskie/Kowbojki/",5585,5585
114463,Pobitno,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Podkarpackie/Rzeszów/Pobitno/,0,0
116604,Wrotków,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Lubelskie/Lublin/Wrotków/,0,0
256776,Foki skiturowe,Allegro/Sport i turystyka/Sporty zimowe/Akcesoria narciarskie i snowboardowe/Foki skiturowe/,81,81
120404,Płock,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Mazowieckie/Płock/,0,0
113701,Pow. opolski,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale na sprzedaż/Opolskie/Pow. opolski/,0,0
67363,Moduły,"Allegro/Elektronika/RTV i AGD/Elektronika/Elektronika/Płytki drukowane, moduły/Moduły/",6000,13019
115235,Przymorze,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Pomorskie/Gdańsk/Przymorze/,0,0
257818,Karty pamięci,Allegro/Elektronika/Telefony i Akcesoria/Karty pamięci/,6000,29654
120174,Ligota,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Śląskie/Katowice/Ligota/,0,0
116474,Pow. lidzbarski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Warmińsko-mazurskie/Pow. lidzbarski/,0,0
99496,Pozostałe,"Allegro/Dziecko/Okazje, przyjęcia/Biżuteria/Pozostałe/",2344,2344
148012,Dwuczęściowe,Allegro/Sport i turystyka/Sporty wodne/Pływanie/Stroje pływackie/Kostiumy/Dwuczęściowe/,3946,3946
119215,Szwederowo,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Kujawsko-pomorskie/Bydgoszcz/Szwederowo/,0,0
116379,Pow. augustowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Podlaskie/Pow. augustowski/,1,1
119909,Pow. świdwiński,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Zachodniopomorskie/Pow. świdwiński/,1,1
67530,Piekarniki,Allegro/Elektronika/RTV i AGD/AGD do zabudowy/Piekarniki/,6000,6124
112644,Przetwory warzywne,"Allegro/Supermarket/Produkty spożywcze/Bakalie, orzechy, konfitury/Przetwory warzywne/",1157,1157
17918,Karty maximum,Allegro/Kolekcje i sztuka/Kolekcje/Filatelistyka/Całości i całostki/Europa/Karty maximum/,29,29
257172,Opaski na oczy,"Allegro/Moda/Odzież, Obuwie, Dodatki/Galanteria i dodatki/Opaski na oczy/",1332,1332
145254,Pozostałe,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Tata/Pozostałe/,0,0
253407,Nexus 6,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Nexus/Nexus 6/,7,7
254279,Litery 3D,Allegro/Dom i Ogród/Wyposażenie/Dekoracje i ozdoby/Litery 3D/,2555,2555
258861,Stopnie i drabiny domowe,Allegro/Dom i Ogród/Budownictwo i Akcesoria/Prace na wysokości/Stopnie i drabiny domowe/,1022,1022
122340,Gramofony dla DJ-ów,"Allegro/Elektronika/Sprzęt estradowy, studyjny i DJ-ski/Gramofony dla DJ-ów/",364,364
118052,Rubinkowo,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Kujawsko-pomorskie/Toruń/Rubinkowo/,0,0
114638,Stare Miasto,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Wielkopolskie/Poznań/Stare Miasto/,0,0
256827,G30 (2017-),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/BMW/Seria 5/G30 (2017-)/,35,35
113443,Józefów,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Śląskie/Sosnowiec/Józefów/,0,0
114565,Liszka Dolna,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Śląskie/Częstochowa/Liszka Dolna/,0,0
93707,Zestawy konstrukcyjne,Allegro/Dziecko/Zabawki/Majsterkowanie/Zestawy konstrukcyjne/,6000,18175
255660,Środkowe,Allegro/Motoryzacja/Części samochodowe/Układ wydechowy/Tłumiki/Środkowe/,6000,10375
117700,Pow. radzyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Lubelskie/Pow. radzyński/,0,0
249657,I (1981-1986),Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Honda/Jazz/I (1981-1986)/,0,0
116235,Pow. włodawski,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Lubelskie/Pow. włodawski/,1,1
115787,Pow. białogardzki,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy na sprzedaż/Zachodniopomorskie/Pow. białogardzki/,0,0
250168,Klasyka literatury,Allegro/Kultura i rozrywka/Książki i Komiksy/Ebooki/Beletrystyka/Klasyka literatury/,104,104
259132,"Naklejki, kalkomanie, taśmy","Allegro/Kolekcje i sztuka/Rękodzieło/Scrapbooking/Dodatki i ozdoby/Naklejki, kalkomanie, taśmy/",6000,8081
10315,Śląsk Cieszyński,Allegro/Kolekcje i sztuka/Kolekcje/Pocztówki/Śląsk (Schlesien)/Śląsk Cieszyński/,1179,1179
18119,Logan,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Dacia/Logan/,18,18
120430,Pow. przysuski,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale do wynajęcia/Mazowieckie/Pow. przysuski/,0,0
260330,One,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Motorola/One/,46,46
90094,Gołębie,Allegro/Supermarket/Artykuły dla zwierząt/Literatura i filmy/Gołębie/,12,12
117174,Pow. kłobucki,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Śląskie/Pow. kłobucki/,0,0
28093,Pozostałe,Allegro/Supermarket/Artykuły dla zwierząt/Terrarystyka/Zwierzęta terrariowe/Pajęczaki/Pozostałe/,55,55
3649,Pozostałe,Allegro/Kolekcje i sztuka/Kolekcje/Filatelistyka/Akcesoria/Pozostałe/,830,830
67440,Gofrownice,Allegro/Elektronika/RTV i AGD/AGD drobne/Do kuchni/Gofrownice/,1619,1619
124060,"Flagi, chorągiewki, proporczyki","Allegro/Sport i turystyka/Sporty drużynowe/Dla kibiców/Flagi, chorągiewki, proporczyki/",335,335
118337,Pogodno,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Zachodniopomorskie/Szczecin/Pogodno/,0,0
250179,Reportaż,Allegro/Kultura i rozrywka/Książki i Komiksy/Ebooki/Literatura faktu/Reportaż/,1257,1257
116431,Żory,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania na sprzedaż/Śląskie/Żory/,0,0
13842,1939 - 1941,Allegro/Kolekcje i sztuka/Kolekcje/Pieniądz papierowy/Polska/1939 - 1941/,655,655
119224,Mokre,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki do wynajęcia/Kujawsko-pomorskie/Toruń/Mokre/,0,0
256223,Górne,Allegro/Motoryzacja/Części samochodowe/Silniki i osprzęt/Osłony silnika/Górne/,6000,41273
89061,Koncerty,Allegro/Kultura i rozrywka/Filmy/Płyty Blu-ray/Koncerty/,6000,8031
258607,Role Playing (RPG),Allegro/Kultura i rozrywka/Gry/Gry na konsole/Nintendo 3DS/Role Playing (RPG)/,207,207
253374,S40,Allegro/Elektronika/Telefony i Akcesoria/Smartfony i telefony komórkowe/Cat Phones/S40/,23,23
257634,Śruby,Allegro/Motoryzacja/Opony i felgi/Akcesoria/Śruby/,6000,34664
89253,Tablety,Allegro/Elektronika/Komputery/Tablety/,6000,193959
113863,Pow. słupecki,Allegro/Ogłoszenia i usługi/Nieruchomości/Magazyny i hale na sprzedaż/Wielkopolskie/Pow. słupecki/,0,0
117160,Ruda Śląska,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Śląskie/Ruda Śląska/,0,0
114971,Pow. pszczyński,Allegro/Ogłoszenia i usługi/Nieruchomości/Działki na sprzedaż/Śląskie/Pow. pszczyński/,1,1
26186,"Kabarety, koszyki, misy, żardiniery","Allegro/Kolekcje i sztuka/Antyki i Sztuka/Porcelana/Kabarety, koszyki, misy, żardiniery/",802,802
112867,Pow. gorzowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Garaże na sprzedaż/Lubuskie/Pow. gorzowski/,0,0
118615,Pow. tczewski,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Pomorskie/Pow. tczewski/,0,0
250843,Drążki kierownicze,Allegro/Motoryzacja/Części samochodowe/Układ kierowniczy/Drążki kierownicze/,6000,44245
117304,Osiedle Leśne,Allegro/Ogłoszenia i usługi/Nieruchomości/Mieszkania do wynajęcia/Kujawsko-pomorskie/Bydgoszcz/Osiedle Leśne/,0,0
255624,Układ zawieszenia,Allegro/Motoryzacja/Części samochodowe/Tuning mechaniczny/Układ zawieszenia/,6000,51498
257610,Rozmiar 5,Allegro/Dziecko/Zdrowie i higiena/Pieluszki i chusteczki/Pieluszki jednorazowe/Rozmiar 5/,577,577
118002,Pow. policki,Allegro/Ogłoszenia i usługi/Nieruchomości/Domy do wynajęcia/Zachodniopomorskie/Pow. policki/,0,0
82662,"Folie, okrycia na nóżki","Allegro/Dziecko/Wózki/Akcesoria/Folie, okrycia na nóżki/",1001,1001
12200,XX wiek,Allegro/Kolekcje i sztuka/Kolekcje/Numizmatyka/Islam/XX wiek/,82,82
119785,Bytom,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Śląskie/Bytom/,0,0
258608,Strategiczne,Allegro/Kultura i rozrywka/Gry/Gry na konsole/Nintendo 3DS/Strategiczne/,11,11
67312,DVI-DVI,"Allegro/Elektronika/RTV i AGD/Elektronika/Kable, przewody/DVI i HDMI/DVI-DVI/",372,372
118563,Pow. jasielski,Allegro/Ogłoszenia i usługi/Nieruchomości/Pokoje do wynajęcia/Podkarpackie/Pow. jasielski/,0,0
260039,"Regulatory obrotów, alarmy","Allegro/Elektronika/Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Regulatory obrotów, alarmy/",253,253
10870,8 - 15 portów,Allegro/Elektronika/Komputery/Urządzenia sieciowe/Sprzęt sieciowy/Switche i huby/8 - 15 portów/,2404,2404
252388,Latarki ręczne,Allegro/Motoryzacja/Narzędzia i sprzęt warsztatowy/Wyposażenie warsztatu/Oświetlenie/Latarki ręczne/,1975,1975
148080,"Przyrządy asekuracyjne, zjazdowe","Allegro/Sport i turystyka/Sporty ekstremalne/Wspinaczka/Sprzęt wspinaczkowy/Przyrządy asekuracyjne, zjazdowe/",322,322
90026,Domki i legowiska,Allegro/Supermarket/Artykuły dla zwierząt/Dla gryzoni i królików/Domki i legowiska/,2954,2954
50450,Polska,Allegro/Kolekcje i sztuka/Kolekcje/Medale i odznaczenia/Medale/Polska/,3379,3379
83710,"Kaptury, opaski, rękawice","Allegro/Sport i turystyka/Sporty wodne/Windsurfing/Odzież/Kaptury, opaski, rękawice/",166,166
18416,Hilux,Allegro/Ogłoszenia i usługi/Motoryzacja/Samochody/Osobowe/Toyota/Hilux/,10,10
255558,Eyelinery,Allegro/Uroda/Makijaż/Oczy/Eyelinery/,6000,6471
114299,Pow. pilski,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Wielkopolskie/Pow. pilski/,2,2
122770,Flety poprzeczne,Allegro/Kultura i rozrywka/Instrumenty/Instrumenty dęte/Drewniane/Flety poprzeczne/,140,140
120083,Chwarzno,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Pomorskie/Gdynia/Chwarzno/,0,0
253324,Baobab,Allegro/Supermarket/Produkty spożywcze/Superfood/Baobab/,23,23
114086,Pow. tarnowski,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe na sprzedaż/Małopolskie/Pow. tarnowski/,0,0
120152,Pozostałe,Allegro/Ogłoszenia i usługi/Nieruchomości/Lokale i obiekty użytkowe do wynajęcia/Śląskie/Częstochowa/Pozostałe/,2,2
11730,Kompensacyjne (szare),Allegro/Elektronika/Fotografia/Akcesoria fotograficzne/Filtry/Kompensacyjne (szare)/,1877,1877
93251,Castle,Allegro/Dziecko/Zabawki/Klocki/LEGO/Castle/,834,834
